Week,Date,Year,Month,"Region (North, Central, South)",County,Site,Site Code,Time (24hr),Temp (oC),Salinity (ppt),Tide,Pseudo-nitzschia TOTAL (cells/L),Pseudo-nitzschia count LG (cells/L),Pseudo-nitzschia count SM (cells/L),Pseudo-nitzschia  americana (cells/L),Alexandrium (cells/L),Dinophysis (cells/L),H2O ELISA pDA (ng/L),%B/BO,Extract vol (ml),Dilution Factor,Comments,,
23,06/07/21,2021,June,North,Clatsop,Clatsop South Jetty,CSJ,9:00,13.2,23.5,Incoming,"420,000","185,000","62,000","173,000","1,000",0,18.81,24.3,4,1,"P-n. 8% c.f. australis/fruadulenta, 36% c.f. pungens/multi, 15% c.f. pseudodel-/delicatissima, 41% c.f. americana. 1000 cells/L Gymnodinium c.f. sp. Phaeocystis c.f. sp. in net tow. ",,
23,06/07/21,2021,June,North,Clatsop,Clatsop Sunset,SUN,9:30,13.1,22.9,Incoming,"507,000","246,000","79,000","182,000","1,000","1,000",56.92,47.5,6,5,"P-n.  11% c.f. australis/fraudulenta, 38% c.f. pungens/multiseries, 16% c.f. pseudodeli-/delicatissima, 36% c.f. americana. 5000 cells/L Heterocapsa sp., 3000 cells/L Gymnodinium c.f. sp., Noctiluca scintillans in net tow.",,
23,06/07/21,2021,June,North,Clatsop,Clatsop Seaside,SEA,9:30,13.5,25.?,Incoming,"224,000","74,000","47,000","103,000",0,0,9.77,51.9,6,1,"P-n. 1% c.f. australis/fraudulenta, 32% c.f. pungens/multi, 21% c.f. pseudodeli/deli, 46% c.f. americana. Alexandrium  sp. in net tow.8000 cells/L Gymnodinium sp., 5000 cells/L Noctiluca scintillans.",,
23,06/07/21,2021,June,North,Clatsop,Cannon Beach Tolovana,CBT,10:30,14.5,25.4,Incoming,"412,000","168,000","44,000","200,000",0,0,16.99,57.4,6,Avg 1x&5x,"P-n. 5% c.f. australis/fraudulenta, 36% c.f. pungens/multi, 11% c.f. pseudodeli/deli, 49% c.f. americana. 3000 cells/L Hertocapsa c.f. triqueta. Phaeocystis c.f. sp. in net tow.",,
23,06/07/21,2021,June,North,Tillamook,Cape Meares,CAP,12:05,14.1,26.3,High,"271,000","152,000","28,000","91,000",0,0,19.53,23.5,4,1,"P.n. 15% c.f. australis/fraudulenta, 41% c.f. pungens/multiseries, 10% c.f. pseudodelicatissima/delicatissima, 34% c.f. americana.",,
24,06/14/21,2021,June,North,Clatsop,Clatsop South Jetty,CSJ,9:00,15.2,27.0,Outgoing,"44,000","43,000",0,"1,000",0,0,N/A,N/A,N/A,N/A,"P-n. 2% c.f. australis/fruadulenta, 95% c.f. pungens/multi, 0% c.f. pseudodel-/delicatissima, 2% c.f. americana. 5000 cells/L Heterocapsa c.f. sp., 23000 cells/L Phaeocystis c.f. sp., 1000 Noctiluca scintillans.",,
24,06/14/21,2021,June,North,Clatsop,Clatsop Sunset,SUN,9:25,15.0,26.4,Low,"7,000","3,000","1,000","3,000",0,0,N/A,N/A,N/A,N/A,"P-n.  14% c.f. australis/fraudulenta, 29% c.f. pungens/multiseries, 14% c.f. pseudodeli-/delicatissima, 43% c.f. americana. 12,000 cells/L Heterocapsa sp., 20,000 cells/L Gymnodinium c.f. sp., 28,000 cells/L Phaeocystis c.f. sp.",,
24,06/14/21,2021,June,North,Clatsop,Clatsop Seaside,SEA,10:05,16.5,26.5,Incoming,"33,000","31,000",0,"2,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 94% c.f. pungens/multi, 0% c.f. pseudodeli/deli, 6% c.f. americana. Dinophysis c.f. acuminata in net tow. 8000 cells/L Heterocapsa c.f. triqueta, 2000 cells/L Gymnodinium sp., Protoceratium c.f. reticulatum in net tow. ",,
24,06/14/21,2021,June,North,Clatsop,Cannon Beach Tolovana,CBT,10:35,14.9,27.3,Incoming,"66,000","56,000","4,000","6,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 85% c.f. pungens/multi, 6% c.f. pseudodeli/deli, 9% c.f. americana. 3000 cells/L Phaeocystis c.f. sp. in net tow.",,
24,06/14/21,2021,June,North,Tillamook,Cape Meares,CAP,12:30,16.5,27.5,Incoming,"46,000","44,000",0,"2,000",0,"1,000",N/A,N/A,N/A,N/A,"P.n. 22% c.f. australis/fraudulenta, 34% c.f. pungens/multiseries, 0% c.f. pseudodelicatissima/delicatissima, 4% c.f. americana. Phaeocystis c.f. sp. in net tow.",,
24,06/14/21,2021,June,Central,Lincoln,Newport South Beach,NSB,11:40,16.3,27.4,Incoming,"4,000",0,"1,000","3,000",0,"2,000",N/A,N/A,N/A,N/A,"P.n. 0% cf. australis/fraudulenta, 0% c.f. c.f. pungens/multiseries, 25% pseudodelicatissima/delicatissima, 75% c.f. americana. 5000 cells/L Heterocapsa c.f. triqueta, 1000 cells/L Gymnodinium c.f. sp. ",,
24,06/14/21,2021,June,South,Coos,Charleston Bastendorff,CBB,8:54,14.2,30.7,Outgoing,"13,000","6,000",0,"7,000",0,0,N/A,N/A,N/A,N/A,"P-n. 8% c.f. australis/fraudulenta, 38% c.f. pungens/multiseries, 0% c.f. pseudodeli-/delicatissima, 54% c.f. americana. 3000 cells/L Heterocapsa c.f. triqueta, 1000 cells/L Gymnodinium c.f. sp.",,
24,06/14/21,2021,June,South,Curry,Gold Beach Bailey Beach,GBB,13:45,18.2,25.2,Incoming,"17,000","8,000","1,000","8,000",0,0,N/A,N/A,N/A,N/A,"P. 0% c.f. australis/fraudulenta, 47% c.f. pungens/multiseries, 6% c.f. pseudodelicatissima/delicatissima, 47% c.f. americana. 5000 cells/L Gymnodinium sp., 1000 cells/L Heterocapsa c.f. triqueta.",,
25,06/21/21,2021,June,North,Clatsop,Clatsop South Jetty,CSJ,9:00,11.0,29.7,Incoming,"78,000","70,000","6,000","2,000",0,"2,000",N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fruadulenta, 90% c.f. pungens/multi, 8% c.f. pseudodel-/delicatissima, 2% c.f. americana. 3000 cells/L Heterocapsa c.f. triqueta",,
25,06/21/21,2021,June,North,Clatsop,Clatsop Sunset,SUN,9:30,14.1,28.4,Incoming,"136,000","118,000","4,000","14,000","1,000",0,N/A,N/A,N/A,N/A,"P-n.  10% c.f. australis/fraudulenta, 76% c.f. pungens/multiseries, 3% c.f. pseudodeli-/delicatissima, 10% c.f. americana. 5,000 cells/L Heterocapsa sp., Dinophysis acuminata, Protoceratium c.f. reticulatum, & Phaeocystis c.f. sp. in net tow.",,
25,06/21/21,2021,June,North,Clatsop,Clatsop Seaside,SEA,10:05,14.9,28.7,Incoming,"326,000","324,000","2,000",0,0,"1,000",N/A,N/A,N/A,N/A,"P-n. 9% c.f. australis/fraudulenta, 90% c.f. pungens/multi, 1% c.f. pseudodeli/deli, 0% c.f. americana. Alexandrium c.f. spp. in net tow. 4000 cells/L Heterocapsa c.f. triqueta, Alexandrium c.f. spp. in net tow.",,
25,06/21/21,2021,June,North,Clatsop,Cannon Beach Tolovana,CBT,10:30,12.3,29.6,Incoming,"217,000","215,000","1,000","1,000",0,0,N/A,N/A,N/A,N/A,"P-n. 6% c.f. australis/fraudulenta, 93% c.f. pungens/multi, 0.5% c.f. pseudodeli/deli, 0.5% c.f. americana. 2000 cells/L Heterocapsa c.f. triqueta, Alexandrium c.f. tamarense in net tow.",,
25,06/21/21,2021,June,North,Tillamook,Cape Meares,CAP,12:00,10.9,30.1,Outgoing,"9,000","6,000","3,000",0,0,0,N/A,N/A,N/A,N/A,"P.n. 0% c.f. australis/fraudulenta, 67% c.f. pungens/multiseries, 33% c.f. pseudodelicatissima/delicatissima, 0% c.f. americana. Heterocapsa c.f. triqueta in net tow.",,
26,06/28/21,2021,June,North,Clatsop,Clatsop South Jetty,CSJ,9:06,11.7,29.2,Outgoing,"2,258,000","2,230,000","26,000","2,000",0,0,ND,87.8,4,10,"P-n. 3% c.f. australis/fruadulenta, 96% c.f. pungens/multi, 1% c.f. pseudodel-/delicatissima, 0% c.f. americana. 3000 cells/L Heterocapsa c.f. triqueta",,
26,06/28/21,2021,June,North,Clatsop,Clatsop Sunset,SUN,9:45,13.9,28.6,Outgoing,"1,677,000","1,656,000","21,000",0,0,0,ND,96.0,4,10,"P-n. 9% c.f. australis/fraudulenta, 76% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 0% c.f. americana. 2,000 cells/L Heterocapsa sp., Lingulodinium c.f. polyhedra in net tow.",,
26,06/28/21,2021,June,North,Clatsop,Clatsop Seaside,SEA,10:30,16.9,27.8,Low,"2,227,000","2,217,000","10,000",0,"1,000","1,000",33.93,78.9,6,10,"P-n. 2% c.f. australis/fraudulenta, 97% c.f. pungens/multi, 0.4% c.f. pseudodeli/deli, 0% c.f. americana. 7000 cells/L Heterocapsa c.f. triqueta, 3000 cells/L Gymnodinium c.f. sp., 41000 cells/L Phaeocystis c.f. sp.",,
26,06/28/21,2021,June,North,Clatsop,Cannon Beach Tolovana,CBT,10:55,14.9,29.4,Incoming,"2,065,000","2,057,000","8,000",0,0,0,140.82,56.10,4,25,"P-n. 1% c.f. australis/fraudulenta, 98% c.f. pungens/multi, 0.3% c.f. pseudodeli/deli, 0% c.f. americana. 30,000 cells/L Heterocapsa c.f. triqueta.",,
26,06/28/21,2021,June,North,Tillamook,Cape Meares,CAP,12:30,16.7,28.4,Incoming,"384,000","384,000",0,0,"1,000",0,25.61,76.4,4,10,"P.n. 3% c.f. australis/fraudulenta, 97% c.f. pungens/multiseries, 0% c.f. pseudodelicatissima/delicatissima, 0% c.f. americana. 19000 cells/L Heterocapsa c.f. triqueta, 1000 cells/L Gymnodinium c.f sp.",,
26,06/28/21,2021,June,Central,Lincoln,Newport South Beach,NSB,11:45,13.1,30.4,Incoming,"50,000","3,000",0,"47,000",0,0,N/A,N/A,N/A,N/A,"P.n. 0% cf. australis/fraudulenta, 6% c.f. c.f. pungens/multiseries, 0% pseudodelicatissima/delicatissima, 94% c.f. americana.",,
26,06/28/21,2021,June,South,Coos,Charleston Bastendorff,CBB,9:29,12.5,31.9,Outgoing,"19,000","16,000",0,"3,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 84% c.f. pungens/multiseries, 0% c.f. pseudodeli-/delicatissima, 16% c.f. americana.",,
26,06/28/21,2021,June,South,Curry,Gold Beach Bailey Beach,GBB,10:08,14.8,31.6,Low,"189,000","79,000","3,000","107,000",0,0,ND,95.1,4,10,"P. 15% c.f. australis/fraudulenta, 26% c.f. pungens/multiseries, 2% c.f. pseudodelicatissima/delicatissima, 57% c.f. americana.",,
27,07/06/21,2021,July,North,Clatsop,Clatsop South Jetty,CSJ,9:05,12.4,28.9,Incoming,"895,000","890,000","3,000","2,000",0,"1,000",ND,97.8,4,5,"P-n. 5% c.f. australis/fruadulenta, 94% c.f. pungens/multi, 0.3% c.f. pseudodel-/delicatissima, 0.2% c.f. americana. 1000 cells/L Heterocapsa c.f. triqueta",,
27,07/06/21,2021,July,North,Clatsop,Clatsop Sunset,SUN,9:30,11.6,29.3,Incoming,"814,000","811,000","3,000",0,0,0,9.22,82.7,4,5,"P-n. 3% c.f. australis/fraudulenta, 96% c.f. pungens/multiseries, 0.3% c.f. pseudodeli-/delicatissima, 0% c.f. americana. 1,000 cells/L Heterocapsa sp., 5000 cells/L Gymnodinium c.f. spp.",,
27,07/06/21,2021,July,North,Clatsop,Clatsop Seaside,SEA,10:00,13.0,28.6,Incoming,"2,230,000","2,225,000","5,000",0,0,"1,000",8.18,84.6,4,5,"P-n. 0.5% c.f. australis/fraudulenta, 99% c.f. pungens/multi, 0.2% c.f. pseudodeli/deli, 0% c.f. americana. 1000 cells/L Heterocapsa c.f. triqueta, 1000 cells/L Noctiluca scintillans.",,
27,07/06/21,2021,July,North,Clatsop,Cannon Beach Tolovana,CBT,10:25,11.7,29.6,Incoming,"547,000","542,000","5,000",0,0,0,16.32,70.9,4,5,"P-n. 8% c.f. australis/fraudulenta, 91% c.f. pungens/multi, 1% c.f. pseudodeli/deli, 0% c.f. americana.",,
27,07/12/21,2021,July,North,Tillamook,Cape Meares,CAP,11:55,12.5,29.8,High,"1,536,000","1,521,000","3,000","12,000",0,"1,000",12.05,77.7,4,5,"P.n. 4% c.f. australis/fraudulenta, 95% c.f. pungens/multiseries, 0.2% c.f. pseudodelicatissima/delicatissima, 0% c.f. americana. 1000 cells/L Heterocapsa c.f. triqueta. Protoceratium c.f. reticulatum & Phaeocystis globosa in net tow.",,
28,07/12/21,2021,July,North,Clatsop,Clatsop South Jetty,CSJ,9:28,9.0,30.1,Incoming,"1,699,000","1,695,000","4,000",0,0,0,ND,95.9,4,5,"P-n. 3.4% c.f. australis/fruadulenta, 96.4% c.f. pungens/multi, 0.2% c.f. pseudodel-/delicatissima, 0% c.f. americana.",,
28,07/12/21,2021,July,North,Clatsop,Clatsop Sunset,SUN,10:00,10.1,30.0,Incoming,"1,917,000","1,911,000","6,000",0,0,0,13.73,74.9,4,5,"P-n. 4.4% c.f. australis/fraudulenta, 95.3% c.f. pungens/multiseries, 0.3% c.f. pseudodeli-/delicatissima, 0% c.f. americana. 1000 cells/L Gymnodinium c.f. spp.",,
28,07/12/21,2021,July,North,Clatsop,Clatsop Seaside,SEA,10:30,11.4,29.3,Incoming,"2,282,000","2,267,000","15,000",0,0,0,8.73,83.6,4,5,"P-n. 1.8% c.f. australis/fraudulenta, 97.5% c.f. pungens/multi, 0.7% c.f. pseudodeli/deli, 0% c.f. americana. 5000 cells/L Gymnodinium c.f. spp.",,
28,07/12/21,2021,July,North,Clatsop,Cannon Beach Tolovana,CBT,11:03,11.1,30.3,Incoming,"263,000","261,000","1,000","1,000","1,000",0,ND,92.3,4,5,"P-n. 2% c.f. australis/fraudulenta, 97.3% c.f. pungens/multi, 0.3% c.f. pseudodeli/deli, 0.3% c.f. americana. *Samples crab hole. Couldn't get to surf.",,
28,07/12/21,2021,July,North,Tillamook,Cape Meares,CAP,12:30,11.7,30.7,Incoming,"84,000","83,000","1,000",0,0,"1,000",ND,105.6,4,5,"P.n. 7.1% c.f. australis/fraudulenta, 91.7% c.f. pungens/multiseries, 1.2% c.f. pseudodelicatissima/delicatissima, 0% c.f. americana.",,
28,07/12/21,2021,July,Central,Lincoln,Newport South Beach,NSB,12:00,12.6,31.2,Incoming,"34,000","28,000",0,"6,000",0,0,ND,112.0,4,5,"P.n. 0% cf. australis/fraudulenta, 82.4% c.f. c.f. pungens/multiseries, 0% pseudodelicatissima/delicatissima, 17.6% c.f. americana.",,
28,07/12/21,2021,July,South,Coos,Charleston Bastendorff,CBB,9:30,10.1,32.4,Incoming,"50,000","21,000","3,000","26,000",0,0,ND,116.2,4,5,"P-n. 0% c.f. australis/fraudulenta, 42% c.f. pungens/multiseries, 6% c.f. pseudodeli-/delicatissima, 52% c.f. americana.",,
29,07/19/21,2021,July,North,Clatsop,Clatsop South Jetty,CSJ,9:20,10.9,29.9,High,"1,354,000","1,338,000","13,000","3,000",0,"1,000",N/A,N/A,N/A,N/A,"P-n. 2% c.f. australis/fruadulenta, 97% c.f. pungens/multi, 1% c.f. pseudodel-/delicatissima, 0.2% c.f. americana. 1000 cells/L Gymnodinium sp.",,
29,07/19/21,2021,July,North,Clatsop,Clatsop Sunset,SUN,9:50,12.2,29.0,Outgoing,"794,000","778,000","12,000","4,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0.6% c.f. australis/fraudulenta, 97.4% c.f. pungens/multiseries, 1.5% c.f. pseudodeli-/delicatissima, 0.5% c.f. americana.",,
29,07/19/21,2021,July,North,Clatsop,Clatsop Seaside,SEA,10:15,14.7,28.1,Outgoing,"342,000","328,000","10,000","4,000","1,000",0,N/A,N/A,N/A,N/A,"P-n. 0.3% c.f. australis/fraudulenta, 95.6% c.f. pungens/multi, 3% c.f. pseudodeli/deli, 1.2% c.f. americana. 2000 cells/L Gymnodinium c.f. spp.",,
29,07/19/21,2021,July,North,Clatsop,Cannon Beach Tolovana,CBT,10:45,11.1,30.0,Outgoing,"322,000","317,000","5,000",0,0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 98.4% c.f. pungens/multi, 1.6% c.f. pseudodeli/deli, 0% c.f. americana. 1000 cells/L Gymnodinium c.f. spp.",,
29,07/19/21,2021,July,North,Tillamook,Cape Meares,CAP,12:15,12.9,30.0,Outgoing,"267,000","258,000","4,000","5,000",0,0,N/A,N/A,N/A,N/A,"P.n. 0% c.f. australis/fraudulenta, 96.6% c.f. pungens/multiseries, 1.5% c.f. pseudodelicatissima/delicatissima, 1.9% c.f. americana. Dinophysis fortii in wing. 3000 cells/L Gymnodinium c.f. spp. 1000 cells/L Heterocapsa c.f. triqueta.",,
30,07/26/21,2021,July,North,Clatsop,Clatsop South Jetty,CSJ,9:15,9.0,30.6,Low,"397,000","282,000","111,000","4,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0.5% c.f. australis/fruadulenta, 70.5% c.f. pungens/multi, 28.0% c.f. pseudodel-/delicatissima, 1% c.f. americana.",,
30,07/26/21,2021,July,North,Clatsop,Clatsop Sunset,SUN,9:45,9.8,30.3,Incoming,"644,000","546,000","85,000","13,000",0,0,N/A,N/A,N/A,N/A,"P-n. 4.2% c.f. australis/fraudulenta, 80.6% c.f. pungens/multiseries, 13.2% c.f. pseudodeli-/delicatissima, 2% c.f. americana.",,
30,07/26/21,2021,July,North,Clatsop,Clatsop Seaside,SEA,11:15,11.7,30.0,Incoming,"360,000","331,000","16,000","13,000",0,0,N/A,N/A,N/A,N/A,"P-n. 1.9% c.f. australis/fraudulenta, 90% c.f. pungens/multi, 4.4% c.f. pseudodeli/deli, 3.6% c.f. americana. 3000 cells/L Gymnodinium c.f. spp.",,
30,07/26/21,2021,July,North,Clatsop,Cannon Beach Tolovana,CBT,10:50,9.5,30.6,Incoming,"109,000","90,000","16,000","3,000",0,0,N/A,N/A,N/A,N/A,"P-n. 1.8% c.f. australis/fraudulenta, 80.7% c.f. pungens/multi, 14.7% c.f. pseudodeli/deli, 2.8% c.f. americana. 1000 cells/L Gymnodinium c.f. spp.",,
30,07/26/21,2021,July,North,Tillamook,Cape Meares,CAP,12:25,11.6,30.8,Incoming,"21,000","20,000",0,"1,000",0,0,N/A,N/A,N/A,N/A,"P.n. 0% c.f. australis/fraudulenta, 95.2% c.f. pungens/multiseries, 0% c.f. pseudodelicatissima/delicatissima, 4.8% c.f. americana.",,
30,07/26/21,2021,July,Central,Lincoln,Newport South Beach,NSB,12:30,9.4,29.8,Incoming,"8,000","3,000","3,000","2,000","1,000",0,N/A,N/A,N/A,N/A,"P.n. 0% cf. australis/fraudulenta, 37.5% c.f. c.f. pungens/multiseries, 37.5% pseudodelicatissima/delicatissima, 25% c.f. americana.",,
30,07/26/21,2021,July,South,Coos,Charleston Bastendorff,CBB,9:30,9.1,30.6,Incoming,"15,000","6,000",0,"9,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 40% c.f. pungens/multiseries, 0% c.f. pseudodeli-/delicatissima, 60% c.f. americana.",,
30,07/26/21,2021,July,South,Curry,Gold Beach Bailey Beach,GBB,10:30,12.7,32.5,Incoming,"11,000","5,000","1,000","5,000",0,0,N/A,N/A,N/A,N/A,"P. 0% c.f. australis/fraudulenta, 45.5% c.f. pungens/multiseries, 9% c.f. pseudodelicatissima/delicatissima, 45.5% c.f. americana.",,
31,08/02/21,2021,August,North,Clatsop,Clatsop South Jetty,CSJ,10:15,9.7,30.3,Outgoing,"82,000","68,000","1,000","13,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fruadulenta, 82.9% c.f. pungens/multi, 1.2% c.f. pseudodel-/delicatissima, 15.9% c.f. americana. 1000 cells/L Gymnodinium c.f. sp. Phaeocystis c.f. sp. in net tow.",,
31,08/02/21,2021,August,North,Clatsop,Clatsop Sunset,SUN,10:50,10.4,30.2,Outgoing,"109,000","83,000","8,000","18,000",0,0,N/A,N/A,N/A,N/A,"P-n. 10% c.f. australis/fraudulenta, 66.4% c.f. pungens/multiseries, 7.2% c.f. pseudodeli-/delicatissima, 16.4% c.f. americana. ",,
31,08/02/21,2021,August,North,Clatsop,Clatsop Seaside,SEA,11:30,12.0,30.3,Outgoing,"102,000","57,000","3,000","42,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 55.9% c.f. pungens/multi, 2.9% c.f. pseudodeli/deli, 41.1% c.f. americana. 26,000 cells/L Phaeocystis c.f. sp.",,
31,08/02/21,2021,August,North,Clatsop,Cannon Beach Tolovana,CBT,11:55,11.7,30.4,Outgoing,"102,000","61,000","7,000","34,000","1,000",0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 59.8% c.f. pungens/multi, 6.9% c.f. pseudodeli/deli, 33.3% c.f. americana. 59,000 cells/L Phaeocystis c.f. sp. Gymnodinium c.f. sp. in net tow.",,
31,08/02/21,2021,August,North,Tillamook,Cape Meares,CAP,13:45,11.8,30.6,Outgoing,"22,000","13,000","1,000","8,000",0,0,N/A,N/A,N/A,N/A,"P.n. 0% c.f. australis/fraudulenta, 59.1% c.f. pungens/multiseries, 4.5% c.f. pseudodelicatissima/delicatissima, 36.4% c.f. americana.",,
32,08/09/21,2021,August,North,Clatsop,Clatsop South Jetty,CSJ,9:25,13.3,28.5,Incoming,"302,000","159,000","21,000","122,000",0,0,N/A,N/A,N/A,N/A,"P-n. 4.3% c.f. australis/fruadulenta, 48.3% c.f. pungens/multi, 7% c.f. pseudodel-/delicatissima, 40.4% c.f. americana. Dinophysis c.f. acuminata & Noctiluca scintillans in net tow.",,
32,08/09/21,2021,August,North,Clatsop,Clatsop Sunset,SUN,9:50,15.0,27.7,Incoming,"266,000","142,000","8,000","116,000",0,0,N/A,N/A,N/A,N/A,"P-n. 1.9% c.f. australis/fraudulenta, 51.5% c.f. pungens/multiseries, 3.0% c.f. pseudodeli-/delicatissima, 43.6% c.f. americana. Alexandrium c.f. tamarense, Dinophysis fortii, & D. acuminata in net tow.",,
32,08/09/21,2021,August,North,Clatsop,Clatsop Seaside,SEA,10:25,14.0,28.6,Incoming,"261,000","116,000","16,000","129,000","3,000",0,N/A,N/A,N/A,N/A,"P-n. 5.7% c.f. australis/fraudulenta, 38.7% c.f. pungens/multi, 6.1% c.f. pseudodeli/deli, 49.4% c.f. americana. 1000 cells/L Noctiluca scintillans. ",,
32,08/09/21,2021,August,North,Clatsop,Cannon Beach Tolovana,CBT,10:50,15.3,28.9,Incoming,"312,000","154,000","19,000","139,000",0,0,N/A,N/A,N/A,N/A,"P-n. 8.3% c.f. australis/fraudulenta, 41.0% c.f. pungens/multi, 6.2% c.f. pseudodeli/deli, 44.6% c.f. americana.",,
32,08/09/21,2021,August,North,Tillamook,Cape Meares,CAP,12:30,13.5,30.1,Incoming,"190,000","54,000","8,000","128,000",0,0,N/A,N/A,N/A,N/A,"P.n. 3.2% c.f. australis/fraudulenta, 25.3% c.f. pungens/multiseries, 4.2% c.f. pseudodelicatissima/delicatissima, 67.4% c.f. americana. 1000 cells/L Gymnodinium c.f. sp.",,
32,08/09/21,2021,August,Central,Lincoln,Newport South Beach,NSB,10:30,10.3,30.3,Incoming,"50,000","7,000",0,"43,000",0,0,N/A,N/A,N/A,N/A,"P.n. 0% cf. australis/fraudulenta, 14% c.f. c.f. pungens/multiseries, 0% pseudodelicatissima/delicatissima, 86% c.f. americana.",,
32,08/09/21,2021,August,South,Coos,Charleston Bastendorff,CBB,8:28,10.7,31.3,Incoming,"252,000","30,000","5,000","217,000",0,0,N/A,N/A,N/A,N/A,"P-n. 4.8% c.f. australis/fraudulenta, 7.1% c.f. pungens/multiseries, 2.0% c.f. pseudodeli-/delicatissima, 86.1% c.f. americana. 1000 cells/L Gymnodinium c.f. sp.",,
32,08/09/21,2021,August,South,Curry,Gold Beach Bailey Beach,GBB,9:00,11.3,32.1,Incoming,"95,000","88,000",0,"7,000","1,000",0,N/A,N/A,N/A,N/A,"P. 0% c.f. australis/fraudulenta, 92.6% c.f. pungens/multiseries, 0% c.f. pseudodelicatissima/delicatissima, 7.4% c.f. americana.",,
33,08/16/21,2021,August,North,Clatsop,Clatsop South Jetty,CSJ,9:05,14.6,26.6,Outgoing,"643,000","243,000","44,000","356,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0.6% c.f. australis/fruadulenta, 37.2% c.f. pungens/multi, 6.8% c.f. pseudodel-/delicatissima, 55.4% c.f. americana. Dinophysis sp. & Alexandrium c.f. tamarense in net tow.",,
33,08/16/21,2021,August,North,Clatsop,Clatsop Sunset,SUN,9:30,14.9,26.4,Outgoing,"811,000","311,000","36,000","464,000","1,000",0,N/A,N/A,N/A,N/A,"P-n. 0.7% c.f. australis/fraudulenta, 37.6% c.f. pungens/multiseries, 4.4% c.f. pseudodeli-/delicatissima, 57.2% c.f. americana. Dinophysis acuminata, Heterocapsa c.f. triqueta, & Phaeocystis c.f. globosa in net tow.",,
33,08/16/21,2021,August,North,Clatsop,Clatsop Seaside,SEA,10:00,15.8,27.0,Outgoing,"467,000","181,000","33,000","253,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 38.8% c.f. pungens/multi, 7.0% c.f. pseudodeli/deli, 54.2% c.f. americana. 1000 cells/L Noctiluca scintillans. 1000 cells/L Prorocentrum gracile.",,
33,08/16/21,2021,August,North,Clatsop,Cannon Beach Tolovana,CBT,10:30,12.8,29.4,Outgoing,"357,000","148,000","38,000","171,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 41.5% c.f. pungens/multi, 10.7% c.f. pseudodeli/deli, 47.9% c.f. americana. 1000 cells/L Prorocentrum gracile. 1000 cells/L Noctiluca scintillans, 1000 cells/L Gymnodinium c.f. sp.",,
33,08/16/21,2021,August,North,Tillamook,Cape Meares,CAP,12:05,12.9,30.1,Outgoing,"510,000","245,000","20,000","245,000",0,0,N/A,N/A,N/A,N/A,"P.n. 1.6% c.f. australis/fraudulenta, 46.5% c.f. pungens/multiseries, 3.9% c.f. pseudodelicatissima/delicatissima, 48.0% c.f. americana. 2000 cells/L Gymnodinium c.f. sp., Phaeocystis c.f. globosa in net tow.",,
34,08/23/21,2021,August,North,Clatsop,Clatsop South Jetty,CSJ,9:33,13.4,28.0,Incoming,"256,000","49,000","9,000","198,000",0,"1,000",N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fruadulenta, 19.1% c.f. pungens/multi, 3.5% c.f. pseudodel-/delicatissima, 77.3% c.f. americana. Noctiluca scintillans & Heterocapsa c.f. triqueta in net tow.",,
34,08/23/21,2021,August,North,Clatsop,Clatsop Sunset,SUN,10:15,14.4,28.2,Incoming,"500,000","90,000","25,000","385,000",0,"2,000",N/A,N/A,N/A,N/A,"P-n. 0% c.f. australis/fraudulenta, 18.0% c.f. pungens/multiseries, 5.0% c.f. pseudodeli-/delicatissima, 77.0% c.f. americana. 1000 cells/L Heterocapsa c.f. triqueta, 5000 cells/L Noctiluca scintillans, 12000 cells/L Prorocentrum gracile. ",,
34,08/23/21,2021,August,North,Clatsop,Clatsop Seaside,SEA,10:45,14.6,27.7,Incoming,"505,000","116,000","44,000","345,000",0,0,N/A,N/A,N/A,N/A,"P-n. 0.1% c.f. australis/fraudulenta, 22.8% c.f. pungens/multi, 8.7% c.f. pseudodeli/deli, 68.3% c.f. americana. 2000 cells/L Noctiluca scintillans. 22000 cells/L Prorocentrum gracile, 3000 cells/L Heterocapsa c.f. triqueta.",,
